,Lactobacillus,Streptococcus,Anaerococcus,Peptoniphilus,Prevotella,Finegoldia,Campylobacter,Peptostreptococcus,Bacteroides,Dialister,Escherichia-Shigella,Porphyromonas,Actinotignum,Holdemanella,Ezakiella,Actinomyces,Flavobacterium,Corynebacterium,Mobiluncus,Limosilactobacillus,Murdochiella,Facklamia,Faecalibacterium,Staphylococcus,Bacillus,Limnohabitans,Fluviicola,Catenibacterium,Clostridium sensu stricto 1,Cutibacterium,Stenotrophomonas,Ureaplasma,Aerococcus,Atopobium,Gardnerella,Prevotella_7,Tabrizicola,Fenollaria,Fusobacterium,W5053,Gemella,Ligilactobacillus,Prevotella_9,Blautia,UCG-002,UCG-005,Mitsuokella,Coprococcus,[Eubacterium] hallii group,Veillonella,Haemophilus,Enterococcus,Micrococcus,Varibaculum,Levilactobacillus,Paracoccus,Subdoligranulum,Alistipes,Acidovorax,Erysipelotrichaceae UCG-003,[Eubacterium] siraeum group,Bifidobacterium,Rufibacter,Pseudohongiella,Fusicatenibacter,Butyricicoccus,Rickettsiella,Parabacteroides,Ramlibacter,Polaromonas,Parvimonas,Companilactobacillus,Dyadobacter,Brevibacterium,Pyramidobacter,Lawsonella,Megasphaera,Acidaminococcus,Fungi,Lactiplantibacillus,Megamonas,Sutterella,Reyranella,Fastidiosipila,Virgibacillus,Ferritrophicum,Sneathia,CL500-29 marine group,Mycoplasma,Methylobacterium-Methylorubrum,Polynucleobacter,Novosphingobium,Malikia,Aggregatibacter,Xanthobacter,Tessaracoccus,Rhodobacter,Pseudarcicella,Burkholderia-Caballeronia-Paraburkholderia,Capnocytophaga,Pseudomonas,Blastococcus,Solirubrobacter,Mycobacterium,Achromobacter,Gordonia,Alloprevotella,Cloacibacterium,Ureibacillus,Hyphomicrobium,Gallicola,Lacticaseibacillus,Sulfuritalea,Cyanobium PCC-6307,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Acinetobacter,Arcanobacterium,Mageeibacillus,Granulicatella,Pediococcus,Cohnella,Paenibacillus,Rhodoferax,Acetobacter,Lachnospiraceae NK4A136 group,Helcococcus,Nocardioides,Chryseobacterium,Arenimonas,Gaiella,Rikenellaceae RC9 gut group,Bradyrhizobium,Bauldia,Collinsella,Lactococcus,Spirochaeta,Ruminococcus,Roseburia,Methylotenera,Peptococcus,Olsenella,Pelomonas,[Agitococcus] lubricus group,1174-901-12,Bergeyella,Enhydrobacter,Slackia,Solobacterium,Pleurocapsa PCC-7319,Deinococcus,Planococcus,Anoxybacillus,Phenylobacterium,Microbacterium,Pseudoalteromonas,Lysinibacillus,JGI 0001001-H03,Aeromonas,Massilia,Alloscardovia,Simplicispira,Fretibacterium,Tannerella,Psychrobacter,Paeniglutamicibacter,Treponema,Bosea,Lachnospira,Intestinibacter,Oligoflexus,Brevundimonas,Sphingomonas,Halalkalibacillus,Comamonas,Tepidimonas,Sphingobacterium,Geobacillus,OLB8,Legionella,Ethanoligenens,Iamia,Tepidiphilus,Rothia,Yersinia,Latilactobacillus,Altererythrobacter,Kingella,Turicibacter,Globicatella,Tolumonas,Howardella,Candidatus Aquiluna,Xanthomonas,Dermabacter,NK4A214 group,Hymenobacter,[Ruminococcus] torques group,Lachnoclostridium,Kocuria,hgcI clade,Streptomyces,Pseudonocardia,Shuttleworthia,Ralstonia,Moraxella,Thermomonas,Buttiauxella,Arthrobacter,Actinoplanes,S5-A14a,Christensenellaceae R-7 group,Sphingobium,Mucilaginibacter,Pseudopropionibacterium,Haliangium,Brachybacterium,Rhodococcus,Thiobacillus,Rivicola,Choanozoa,Rhodoluna,Desulfatirhabdium,Paludibacter,Cellvibrio,Leptothrix,Friedmanniella,Azospirillum,Citrobacter
164,0.995834220208593,0.00015203575881,6.08143035241889E-05,6.08143035241889E-05,0.000608143035242,0,0,0,0,3.04071517620944E-05,3.04071517620944E-05,0,0,0,0,0,3.04071517620944E-05,0,0,3.04071517620944E-05,0,0,0,0,3.04071517620944E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04071517620944E-05,3.04071517620944E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04071517620944E-05,0,0,0,0,0,6.08143035241889E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002554200748016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04071517620944E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0.995337582625118,0,0.000236071765817,0,0.000354107648725,0.000177053824363,0,0,0,0,0,0,0,0,0,0,0.000531161473088,0,5.90179414542021E-05,0.001180358829084,0,0,0,0,0.000118035882908,0.000118035882908,0.000118035882908,0,0,0,0,0.000177053824363,0,0,0,0,0.000236071765817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90179414542021E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90179414542021E-05,0,0,0,0,5.90179414542021E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90179414542021E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90179414542021E-05,5.90179414542021E-05,5.90179414542021E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.272615476904619,0.000209958008398,0.103419316136773,0.009748050389922,0.357018596280744,0.002759448110378,0,0.007678464307139,0,0.039412117576485,0,0,0,0,0,0.000119976004799,0.000239952009598,0,0.000239952009598,0,0,0,0,0,5.99880023995201E-05,0,0,0,0,5.99880023995201E-05,0,0,0,0.043911217756449,0.000269946010798,0.037852429514097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006148770245951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.99820035992801E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99880023995201E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,0.555166724991251,0.00062490626406,0.000299955006749,0,0.002949557566365,0.000374943758436,0,0,0.001424786282058,0.002524621306804,0.000374943758436,0,0,0,0,0,0,0.001849722541619,0,0.000574913762936,0,0,0.000324951257311,0,0,0,0,0,0,0,0,0.023171524271359,0,0.386467029945508,0.000424936259561,0,0,0,0,0,0,0.005099235114733,0,0,0,0,0,0,0,0.001199820026996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000299955006749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000674898765185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000374943758436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,0.002830272118871,0.00084023703529,0.012515109525635,0.012352958518824,0.486084495415549,0.000810755034052,0.050989121141543,0,0,0.013252159556591,0,0.014578849612312,0,0,0.00352309914797,0,0,0,0.001592028066865,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014121878593119,0.104911701406291,0.000707568029718,0,0,0.004908753206168,0,0.003832660160972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193623043132168,0,0,0,0,0,0,0.054364810283322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001621510068103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,0.981205791949043,9.25823056697404E-05,0.000185164611339,0.000388845683813,0.002333074102877,0.000685109061956,0,0,0,0.000351812761545,0,0,0,0,0,0,0.000166648150206,0,0.001166537051439,0.005462356034515,0,0,0,0,0.000111098766804,0,0,0,0,0,7.40658445357923E-05,0.003888456838129,0,0.000351812761545,0,0,0,0,0,0,0.000148131689072,0,0,0,5.55493834018442E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000185164611339,0,0,0,0,0,0.000685109061956,0,0,0,0,0,0,0.000203681072473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 M276,0.993746993746994,0,0.000106888995778,0.000320666987334,0,0.000641333974667,0,0,0,0,0,0,5.34444978889423E-05,0,0,0.000106888995778,0,0.00406178183956,0,0.000106888995778,0,0.000106888995778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000106888995778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.34444978889423E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.34444978889423E-05,0,0,0,0,5.34444978889423E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000160333493667,5.34444978889423E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,0.982047436017624,0.004640479985,0.000281241211212,0.000585919190025,0.000210930908409,0.00046873535202,9.37470704040499E-05,0,0,7.03103028030374E-05,0,0,0,0,0,0,0.000421861816818,0,0,0,0,0,0,0.000210930908409,0,4.68735352020249E-05,0,0,0,0,0,0.008507546639168,9.37470704040499E-05,0,4.68735352020249E-05,7.03103028030374E-05,0,0,0,0,0.000679666260429,0,0,0,0,0,0,0,0,0.000328114746414,0.000374988281616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68735352020249E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0.994694620293718,5.12597073070713E-05,7.68895609606069E-05,0,0.000820155316913,0.000102519414614,0,0,0,2.56298536535356E-05,0,0,0,0,0,0,5.12597073070713E-05,5.12597073070713E-05,7.68895609606069E-05,0.002819283901889,0,0,0,0,0,2.56298536535356E-05,0,0,0,5.12597073070713E-05,0,2.56298536535356E-05,0,0.000230668682882,2.56298536535356E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000205038829228,0,0,0,0,0,0,5.12597073070713E-05,0,0,0,0,0,0,0,0,2.56298536535356E-05,0,0,0,0,0,2.56298536535356E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,0.976961140366806,0.001293807880879,0.001725077174505,0.00174777555838,0.006083166878518,0.001452696568004,0.000249682222626,0,0,0.000680951516252,0,0.000181587071001,0,0,0,0.000113491919375,0,0.001498093335754,0,0,0,0.000522062829127,0,0,0,0,0,0,0,0,0,0.004131105865262,0.000249682222626,0,0,0,0,0.000204285454876,0,0,0.000204285454876,0,0,0,0,0,0,0,0,0.000408570909751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000249682222626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000249682222626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0.997653668208856,3.30469266358229E-05,6.60938532716457E-05,0,0.000231328486451,9.91407799074686E-05,0,3.30469266358229E-05,0,0,0,0,0,0,0,0,9.91407799074686E-05,0.000165234633179,0,3.30469266358229E-05,0,0,0,6.60938532716457E-05,9.91407799074686E-05,0,3.30469266358229E-05,0,0,3.30469266358229E-05,0,0.001123595505618,0,0,0,0,0,0,3.30469266358229E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30469266358229E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.91407799074686E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,0.993325666019344,0.000207394558721,7.54162031712514E-05,5.65621523784385E-05,0.000414789117442,0,0,0,0,0,0,0,0,0,0,0,0,1.88540507928128E-05,0,5.65621523784385E-05,0,0,0,3.77081015856257E-05,3.77081015856257E-05,3.77081015856257E-05,0,0,0,0,0,1.88540507928128E-05,0,3.77081015856257E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88540507928128E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000113124304757,0,0,0,0,0,0,0,0,0,0,0,0,0.00013197835555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004581534342654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000150832406343,0,0,0,0,0,0,3.77081015856257E-05,0,0,0,0,0,0,0,0,0,0,0,5.65621523784385E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0.998350236646383,2.70453008789723E-05,8.11359026369168E-05,5.40906017579446E-05,0.000189317106153,0.000108181203516,0,0,0,0,0,2.70453008789723E-05,0,0,0,0,2.70453008789723E-05,0.000135226504395,0,5.40906017579446E-05,0,2.70453008789723E-05,2.70453008789723E-05,8.11359026369168E-05,0,0,0,0,0,0,0,0.000108181203516,0,2.70453008789723E-05,0,0,0,5.40906017579446E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40906017579446E-05,0,0,0,0,0,0,0,0,5.40906017579446E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70453008789723E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.894602551521099,0,0.002119725220805,0.002551521099117,0.005770363101079,0.01189401373896,0,0,0,0.001138370951914,0,0,0,0,0,0,0.013581943081452,0.01432777232581,0,0.014995093228656,0,0.000981354268891,0,0.003650637880275,0,0.005613346418057,0.001256133464181,0,0,0,0,0,0.001570166830226,0,0,0,0.000824337585868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002041216879293,0,0,0,0,0.00062806673209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000549558390579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000510304219823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,0.977988963825874,0.002115266707541,6.13120784794605E-05,0.000153280196199,0.000551808706315,0,0,0,0,0,0,0,0,0,0,0,6.13120784794605E-05,0,0,0.007388105456775,0,0,0,0,9.19681177191907E-05,0,0,0,0,0.001778050275904,0.001808706315144,0,0,0,0,0,0,0,0.000275904353158,0,0,0,0,0,0,0,0,0,0,0,0.000306560392397,0,0.001961986511343,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000214592274678,0,0,0,0,0,0,0,0,0,9.19681177191907E-05,0,0,0,0,0,0,0,0,0,0,0,6.13120784794605E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.19681177191907E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002329858982219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000275904353158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0.995455025895783,7.92728041433252E-05,2.64242680477751E-05,0.000396364020717,0.000554909629003,0.000211394144382,0,0,0,7.92728041433252E-05,0,0,0,0,0,0,0,7.92728041433252E-05,0,0.001955395835535,0,7.92728041433252E-05,2.64242680477751E-05,0,0.000132121340239,0,0,0,0,0,2.64242680477751E-05,5.28485360955502E-05,0,7.92728041433252E-05,0,0,0,5.28485360955502E-05,0,0,0,0.000211394144382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28485360955502E-05,2.64242680477751E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,0.025776671334474,0.121103677195166,0.011332399771796,0.007053576059333,0.00845391836523,0.024194803174109,0.00051864529848,0,0,0.00303407499611,0,0,0,0,0,0.003604584824439,0,0.017115294849852,0,0,0,0.000466780768632,0,0.000933561537265,0.000752035682797,0,0,0,0,0,0,0.751205850318967,0,0,0,0,0,0,0.000570509828328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006016285462372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004304755977387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003474923499818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000829832477569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,0.998589480725327,7.2707179106865E-05,2.9082871642746E-05,4.3624307464119E-05,0.00010179005075,4.3624307464119E-05,0,0,2.9082871642746E-05,2.9082871642746E-05,0,0,0,2.9082871642746E-05,0,0,0.000247204408963,0,0,1.4541435821373E-05,0,0,0,0,0,4.3624307464119E-05,0,0,0,0,0,0,0,0,0,0,2.9082871642746E-05,0,0,0,0,7.2707179106865E-05,1.4541435821373E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3624307464119E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4541435821373E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9082871642746E-05,2.9082871642746E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,0.999007514532823,6.07644163577809E-05,8.10192218103745E-05,4.05096109051873E-05,4.05096109051873E-05,2.02548054525936E-05,0,0,0,2.02548054525936E-05,0,0,0,0,0,0,2.02548054525936E-05,4.05096109051873E-05,0,0.000141783638168,0,0,0,4.05096109051873E-05,0,0,0,0,4.05096109051873E-05,0,0,8.10192218103745E-05,0,2.02548054525936E-05,0,0,0,0,0,0,2.02548054525936E-05,0,0,0,0,0,0,0,0,2.02548054525936E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10192218103745E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02548054525936E-05,0,0,0,0,2.02548054525936E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,0.977022688742199,0.001280525195686,0.001280525195686,0.001388738592504,0.000198391227501,0.001659272084551,7.21422645456841E-05,0,0,0.000126248962955,0,0,0,0,0,0.000126248962955,0.000468924719547,0.008476716084118,0,0,0,0.000450889153411,0,0.002813548317282,0,9.01778306821051E-05,0,0,0,0,0,0,0.000288569058183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001064098402049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000432853587274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.01778306821051E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000811600476139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
